"","date","value","Reference area","color","color2"
"452",1981-10-14,1.140688,"Germany","#000000","#DD0000"
"453",1981-10-15,1.12663,"Germany","#000000","#DD0000"
"454",1981-10-16,1.143764,"Germany","#000000","#DD0000"
"455",1981-10-19,1.143499,"Germany","#000000","#DD0000"
"456",1981-10-20,1.13906,"Germany","#000000","#DD0000"
"457",1981-10-21,1.155008,"Germany","#000000","#DD0000"
"458",1981-10-22,1.16574,"Germany","#000000","#DD0000"
"459",1981-10-23,1.163957,"Germany","#000000","#DD0000"
"460",1981-10-26,1.18722,"Germany","#000000","#DD0000"
"461",1981-10-27,1.177251,"Germany","#000000","#DD0000"
"462",1981-10-28,1.175457,"Germany","#000000","#DD0000"
"463",1981-10-29,1.168301,"Germany","#000000","#DD0000"
"464",1981-10-30,1.150402,"Germany","#000000","#DD0000"
"465",1981-11-02,1.134044,"Germany","#000000","#DD0000"
"466",1981-11-03,1.136348,"Germany","#000000","#DD0000"
"467",1981-11-04,1.129952,"Germany","#000000","#DD0000"
"468",1981-11-05,1.133788,"Germany","#000000","#DD0000"
"469",1981-11-06,1.137879,"Germany","#000000","#DD0000"
"470",1981-11-09,1.125349,"Germany","#000000","#DD0000"
"471",1981-11-10,1.134046,"Germany","#000000","#DD0000"
"472",1981-11-11,1.129954,"Germany","#000000","#DD0000"
"473",1981-11-12,1.129188,"Germany","#000000","#DD0000"
"474",1981-11-13,1.131237,"Germany","#000000","#DD0000"
"475",1981-11-16,1.145296,"Germany","#000000","#DD0000"
"476",1981-11-17,1.146824,"Germany","#000000","#DD0000"
"477",1981-11-18,1.149386,"Germany","#000000","#DD0000"
"478",1981-11-19,1.13916,"Germany","#000000","#DD0000"
"479",1981-11-20,1.148869,"Germany","#000000","#DD0000"
"480",1981-11-23,1.157311,"Germany","#000000","#DD0000"
"481",1981-11-24,1.142735,"Germany","#000000","#DD0000"
"482",1981-11-25,1.136345,"Germany","#000000","#DD0000"
"483",1981-11-26,1.136502,"Germany","#000000","#DD0000"
"484",1981-11-27,1.138134,"Germany","#000000","#DD0000"
"485",1981-11-30,1.124847,"Germany","#000000","#DD0000"
"486",1981-12-01,1.132516,"Germany","#000000","#DD0000"
"487",1981-12-02,1.140688,"Germany","#000000","#DD0000"
"488",1981-12-03,1.13814,"Germany","#000000","#DD0000"
"489",1981-12-04,1.134561,"Germany","#000000","#DD0000"
"490",1981-12-07,1.139419,"Germany","#000000","#DD0000"
"491",1981-12-08,1.151687,"Germany","#000000","#DD0000"
"492",1981-12-09,1.145804,"Germany","#000000","#DD0000"
"493",1981-12-10,1.148621,"Germany","#000000","#DD0000"
"494",1981-12-11,1.154749,"Germany","#000000","#DD0000"
"495",1981-12-14,1.174442,"Germany","#000000","#DD0000"
"496",1981-12-15,1.162681,"Germany","#000000","#DD0000"
"497",1981-12-16,1.16396,"Germany","#000000","#DD0000"
"498",1981-12-17,1.161141,"Germany","#000000","#DD0000"
"499",1981-12-18,1.171117,"Germany","#000000","#DD0000"
"500",1981-12-21,1.167024,"Germany","#000000","#DD0000"
"501",1981-12-22,1.161401,"Germany","#000000","#DD0000"
"502",1981-12-23,1.164211,"Germany","#000000","#DD0000"
"503",1981-12-28,1.158838,"Germany","#000000","#DD0000"
"504",1981-12-29,1.160888,"Germany","#000000","#DD0000"
"505",1981-12-30,1.158081,"Germany","#000000","#DD0000"
"506",1981-12-31,1.15169,"Germany","#000000","#DD0000"
"507",1982-01-04,1.140687,"Germany","#000000","#DD0000"
"508",1982-01-05,1.153731,"Germany","#000000","#DD0000"
"509",1982-01-06,1.148771,"Germany","#000000","#DD0000"
"510",1982-01-07,1.156794,"Germany","#000000","#DD0000"
"511",1982-01-08,1.156793,"Germany","#000000","#DD0000"
"512",1982-01-11,1.162938,"Germany","#000000","#DD0000"
"513",1982-01-12,1.170093,"Germany","#000000","#DD0000"
"514",1982-01-13,1.166,"Germany","#000000","#DD0000"
"515",1982-01-14,1.178329,"Germany","#000000","#DD0000"
"516",1982-01-15,1.174947,"Germany","#000000","#DD0000"
"517",1982-01-18,1.180674,"Germany","#000000","#DD0000"
"518",1982-01-19,1.169575,"Germany","#000000","#DD0000"
"519",1982-01-20,1.178427,"Germany","#000000","#DD0000"
"520",1982-01-21,1.17786,"Germany","#000000","#DD0000"
"521",1982-01-22,1.176887,"Germany","#000000","#DD0000"
"522",1982-01-25,1.193102,"Germany","#000000","#DD0000"
"523",1982-01-26,1.193456,"Germany","#000000","#DD0000"
"524",1982-01-27,1.178534,"Germany","#000000","#DD0000"
"525",1982-01-28,1.189826,"Germany","#000000","#DD0000"
"526",1982-01-29,1.179552,"Germany","#000000","#DD0000"
"527",1982-02-01,1.199238,"Germany","#000000","#DD0000"
"528",1982-02-02,1.203067,"Germany","#000000","#DD0000"
"529",1982-02-03,1.195142,"Germany","#000000","#DD0000"
"530",1982-02-04,1.203064,"Germany","#000000","#DD0000"
"531",1982-02-05,1.194996,"Germany","#000000","#DD0000"
"532",1982-02-08,1.201025,"Germany","#000000","#DD0000"
"533",1982-02-09,1.21151,"Germany","#000000","#DD0000"
"534",1982-02-10,1.210482,"Germany","#000000","#DD0000"
"535",1982-02-11,1.208441,"Germany","#000000","#DD0000"
"536",1982-02-12,1.221478,"Germany","#000000","#DD0000"
"537",1982-02-15,1.226338,"Germany","#000000","#DD0000"
"538",1982-02-16,1.227351,"Germany","#000000","#DD0000"
"539",1982-02-17,1.220449,"Germany","#000000","#DD0000"
"540",1982-02-18,1.217797,"Germany","#000000","#DD0000"
"541",1982-02-19,1.210488,"Germany","#000000","#DD0000"
"542",1982-02-22,1.20128,"Germany","#000000","#DD0000"
"543",1982-02-23,1.205886,"Germany","#000000","#DD0000"
"544",1982-02-24,1.207059,"Germany","#000000","#DD0000"
"545",1982-02-25,1.214318,"Germany","#000000","#DD0000"
"546",1982-02-26,1.219273,"Germany","#000000","#DD0000"
"547",1982-03-01,1.220148,"Germany","#000000","#DD0000"
"548",1982-03-02,1.214317,"Germany","#000000","#DD0000"
"549",1982-03-03,1.213042,"Germany","#000000","#DD0000"
"550",1982-03-04,1.211146,"Germany","#000000","#DD0000"
"551",1982-03-05,1.199282,"Germany","#000000","#DD0000"
"552",1982-03-08,1.197187,"Germany","#000000","#DD0000"
"553",1982-03-09,1.207261,"Germany","#000000","#DD0000"
"554",1982-03-10,1.209712,"Germany","#000000","#DD0000"
"555",1982-03-11,1.208436,"Germany","#000000","#DD0000"
"556",1982-03-12,1.215599,"Germany","#000000","#DD0000"
"557",1982-03-15,1.210232,"Germany","#000000","#DD0000"
"558",1982-03-16,1.215079,"Germany","#000000","#DD0000"
"559",1982-03-17,1.214319,"Germany","#000000","#DD0000"
"560",1982-03-18,1.211404,"Germany","#000000","#DD0000"
"561",1982-03-19,1.219476,"Germany","#000000","#DD0000"
"562",1982-03-22,1.220195,"Germany","#000000","#DD0000"
"563",1982-03-23,1.224287,"Germany","#000000","#DD0000"
"564",1982-03-24,1.215033,"Germany","#000000","#DD0000"
"565",1982-03-25,1.222855,"Germany","#000000","#DD0000"
"566",1982-03-26,1.22526,"Germany","#000000","#DD0000"
"567",1982-03-29,1.234003,"Germany","#000000","#DD0000"
"568",1982-03-30,1.236815,"Germany","#000000","#DD0000"
"569",1982-03-31,1.233491,"Germany","#000000","#DD0000"
"570",1982-04-01,1.229657,"Germany","#000000","#DD0000"
"571",1982-04-02,1.224956,"Germany","#000000","#DD0000"
"572",1982-04-05,1.231703,"Germany","#000000","#DD0000"
"573",1982-04-06,1.234258,"Germany","#000000","#DD0000"
"574",1982-04-07,1.231191,"Germany","#000000","#DD0000"
"575",1982-04-08,1.237071,"Germany","#000000","#DD0000"
"576",1982-04-13,1.234617,"Germany","#000000","#DD0000"
"577",1982-04-14,1.234566,"Germany","#000000","#DD0000"
"578",1982-04-15,1.239116,"Germany","#000000","#DD0000"
"579",1982-04-16,1.24065,"Germany","#000000","#DD0000"
"580",1982-04-19,1.235281,"Germany","#000000","#DD0000"
"581",1982-04-20,1.225823,"Germany","#000000","#DD0000"
"582",1982-04-21,1.224544,"Germany","#000000","#DD0000"
"583",1982-04-22,1.225822,"Germany","#000000","#DD0000"
"584",1982-04-23,1.226487,"Germany","#000000","#DD0000"
"585",1982-04-26,1.212013,"Germany","#000000","#DD0000"
"586",1982-04-27,1.213801,"Germany","#000000","#DD0000"
"587",1982-04-28,1.203332,"Germany","#000000","#DD0000"
"588",1982-04-29,1.205221,"Germany","#000000","#DD0000"
"589",1982-04-30,1.192331,"Germany","#000000","#DD0000"
"590",1982-05-03,1.187989,"Germany","#000000","#DD0000"
"591",1982-05-04,1.196932,"Germany","#000000","#DD0000"
"592",1982-05-05,1.187987,"Germany","#000000","#DD0000"
"593",1982-05-06,1.180472,"Germany","#000000","#DD0000"
"594",1982-05-07,1.171111,"Germany","#000000","#DD0000"
"595",1982-05-10,1.168299,"Germany","#000000","#DD0000"
"596",1982-05-11,1.16406,"Germany","#000000","#DD0000"
"597",1982-05-12,1.165338,"Germany","#000000","#DD0000"
"598",1982-05-13,1.172131,"Germany","#000000","#DD0000"
"599",1982-05-14,1.18379,"Germany","#000000","#DD0000"
"600",1982-05-17,1.16984,"Germany","#000000","#DD0000"
"601",1982-05-18,1.187223,"Germany","#000000","#DD0000"
"602",1982-05-19,1.18456,"Germany","#000000","#DD0000"
"603",1982-05-21,1.175717,"Germany","#000000","#DD0000"
"604",1982-05-24,1.174797,"Germany","#000000","#DD0000"
"605",1982-05-25,1.18144,"Germany","#000000","#DD0000"
"606",1982-05-26,1.184361,"Germany","#000000","#DD0000"
"607",1982-05-27,1.193454,"Germany","#000000","#DD0000"
"608",1982-05-28,1.198874,"Germany","#000000","#DD0000"
"609",1982-06-01,1.209822,"Germany","#000000","#DD0000"
"610",1982-06-02,1.218516,"Germany","#000000","#DD0000"
"611",1982-06-03,1.208955,"Germany","#000000","#DD0000"
"612",1982-06-04,1.203322,"Germany","#000000","#DD0000"
"613",1982-06-07,1.219019,"Germany","#000000","#DD0000"
"614",1982-06-08,1.219683,"Germany","#000000","#DD0000"
"615",1982-06-09,1.234514,"Germany","#000000","#DD0000"
"616",1982-06-10,1.232214,"Germany","#000000","#DD0000"
"617",1982-06-11,1.222243,"Germany","#000000","#DD0000"
"618",1982-06-14,1.233133,"Germany","#000000","#DD0000"
"619",1982-06-15,1.241417,"Germany","#000000","#DD0000"
"620",1982-06-16,1.242439,"Germany","#000000","#DD0000"
"621",1982-06-17,1.250619,"Germany","#000000","#DD0000"
"622",1982-06-18,1.253432,"Germany","#000000","#DD0000"
"623",1982-06-21,1.269537,"Germany","#000000","#DD0000"
"624",1982-06-22,1.259056,"Germany","#000000","#DD0000"
"625",1982-06-23,1.269793,"Germany","#000000","#DD0000"
"626",1982-06-24,1.257266,"Germany","#000000","#DD0000"
"627",1982-06-25,1.273884,"Germany","#000000","#DD0000"
"628",1982-06-28,1.273884,"Germany","#000000","#DD0000"
"629",1982-06-29,1.263658,"Germany","#000000","#DD0000"
"630",1982-06-30,1.258289,"Germany","#000000","#DD0000"
"631",1982-07-01,1.258544,"Germany","#000000","#DD0000"
"632",1982-07-02,1.259823,"Germany","#000000","#DD0000"
"633",1982-07-05,1.263658,"Germany","#000000","#DD0000"
"634",1982-07-06,1.266471,"Germany","#000000","#DD0000"
"635",1982-07-07,1.2859,"Germany","#000000","#DD0000"
"636",1982-07-08,1.281554,"Germany","#000000","#DD0000"
"637",1982-07-09,1.275264,"Germany","#000000","#DD0000"
"638",1982-07-12,1.259056,"Germany","#000000","#DD0000"
"639",1982-07-13,1.267594,"Germany","#000000","#DD0000"
"640",1982-07-14,1.275928,"Germany","#000000","#DD0000"
"641",1982-07-15,1.276952,"Germany","#000000","#DD0000"
"642",1982-07-16,1.274906,"Germany","#000000","#DD0000"
"643",1982-07-19,1.259057,"Germany","#000000","#DD0000"
"644",1982-07-20,1.259056,"Germany","#000000","#DD0000"
"645",1982-07-21,1.245252,"Germany","#000000","#DD0000"
"646",1982-07-22,1.245508,"Germany","#000000","#DD0000"
"647",1982-07-23,1.227357,"Germany","#000000","#DD0000"
"648",1982-07-26,1.230169,"Germany","#000000","#DD0000"
"649",1982-07-27,1.241672,"Germany","#000000","#DD0000"
"650",1982-07-28,1.248575,"Germany","#000000","#DD0000"
"651",1982-07-29,1.256244,"Germany","#000000","#DD0000"
"652",1982-07-30,1.254966,"Germany","#000000","#DD0000"
"653",1982-08-02,1.242695,"Germany","#000000","#DD0000"
"654",1982-08-03,1.241161,"Germany","#000000","#DD0000"
"655",1982-08-04,1.265703,"Germany","#000000","#DD0000"
"656",1982-08-05,1.264169,"Germany","#000000","#DD0000"
"657",1982-08-06,1.280787,"Germany","#000000","#DD0000"
"658",1982-08-09,1.29408,"Germany","#000000","#DD0000"
"659",1982-08-10,1.272606,"Germany","#000000","#DD0000"
"660",1982-08-11,1.291012,"Germany","#000000","#DD0000"
"661",1982-08-12,1.287433,"Germany","#000000","#DD0000"
"662",1982-08-13,1.277206,"Germany","#000000","#DD0000"
"663",1982-08-16,1.2882,"Germany","#000000","#DD0000"
"664",1982-08-17,1.289734,"Germany","#000000","#DD0000"
"665",1982-08-18,1.26468,"Germany","#000000","#DD0000"
"666",1982-08-19,1.272606,"Germany","#000000","#DD0000"
"667",1982-08-20,1.256244,"Germany","#000000","#DD0000"
"668",1982-08-23,1.257266,"Germany","#000000","#DD0000"
"669",1982-08-24,1.242796,"Germany","#000000","#DD0000"
"670",1982-08-25,1.239115,"Germany","#000000","#DD0000"
"671",1982-08-26,1.246274,"Germany","#000000","#DD0000"
"672",1982-08-27,1.259057,"Germany","#000000","#DD0000"
"673",1982-08-30,1.272095,"Germany","#000000","#DD0000"
"674",1982-08-31,1.278229,"Germany","#000000","#DD0000"
"675",1982-09-01,1.273628,"Germany","#000000","#DD0000"
"676",1982-09-02,1.260591,"Germany","#000000","#DD0000"
"677",1982-09-03,1.259056,"Germany","#000000","#DD0000"
"678",1982-09-06,1.270049,"Germany","#000000","#DD0000"
"679",1982-09-07,1.263402,"Germany","#000000","#DD0000"
"680",1982-09-08,1.271584,"Germany","#000000","#DD0000"
"681",1982-09-09,1.272606,"Germany","#000000","#DD0000"
"682",1982-09-10,1.280786,"Germany","#000000","#DD0000"
"683",1982-09-13,1.288712,"Germany","#000000","#DD0000"
"684",1982-09-14,1.28232,"Germany","#000000","#DD0000"
"685",1982-09-15,1.276951,"Germany","#000000","#DD0000"
"686",1982-09-16,1.285387,"Germany","#000000","#DD0000"
"687",1982-09-17,1.280019,"Germany","#000000","#DD0000"
"688",1982-09-20,1.27414,"Germany","#000000","#DD0000"
"689",1982-09-21,1.279763,"Germany","#000000","#DD0000"
"690",1982-09-22,1.27506,"Germany","#000000","#DD0000"
"691",1982-09-23,1.280377,"Germany","#000000","#DD0000"
"692",1982-09-24,1.285898,"Germany","#000000","#DD0000"
"693",1982-09-27,1.29459,"Germany","#000000","#DD0000"
"694",1982-09-28,1.297301,"Germany","#000000","#DD0000"
"695",1982-09-29,1.290807,"Germany","#000000","#DD0000"
"696",1982-09-30,1.29316,"Germany","#000000","#DD0000"
"697",1982-10-01,1.290501,"Germany","#000000","#DD0000"
"698",1982-10-04,1.303692,"Germany","#000000","#DD0000"
"699",1982-10-05,1.304561,"Germany","#000000","#DD0000"
"700",1982-10-06,1.301596,"Germany","#000000","#DD0000"
"701",1982-10-07,1.292239,"Germany","#000000","#DD0000"
"702",1982-10-08,1.286308,"Germany","#000000","#DD0000"
"703",1982-10-11,1.277974,"Germany","#000000","#DD0000"
"704",1982-10-12,1.27235,"Germany","#000000","#DD0000"
"705",1982-10-13,1.281502,"Germany","#000000","#DD0000"
"706",1982-10-14,1.285131,"Germany","#000000","#DD0000"
"707",1982-10-15,1.287178,"Germany","#000000","#DD0000"
"708",1982-10-18,1.284008,"Germany","#000000","#DD0000"
"709",1982-10-19,1.28462,"Germany","#000000","#DD0000"
"710",1982-10-20,1.291012,"Germany","#000000","#DD0000"
"711",1982-10-21,1.292801,"Germany","#000000","#DD0000"
"712",1982-10-22,1.291524,"Germany","#000000","#DD0000"
"713",1982-10-25,1.305072,"Germany","#000000","#DD0000"
"714",1982-10-26,1.300726,"Germany","#000000","#DD0000"
"715",1982-10-27,1.29817,"Germany","#000000","#DD0000"
"716",1982-10-28,1.306606,"Germany","#000000","#DD0000"
"717",1982-10-29,1.310697,"Germany","#000000","#DD0000"
"718",1982-11-01,1.307373,"Germany","#000000","#DD0000"
"719",1982-11-02,1.302515,"Germany","#000000","#DD0000"
"720",1982-11-03,1.305328,"Germany","#000000","#DD0000"
"721",1982-11-04,1.31581,"Germany","#000000","#DD0000"
"722",1982-11-05,1.315146,"Germany","#000000","#DD0000"
"723",1982-11-08,1.32399,"Germany","#000000","#DD0000"
"724",1982-11-09,1.321945,"Germany","#000000","#DD0000"
"725",1982-11-10,1.31351,"Germany","#000000","#DD0000"
"726",1982-11-11,1.323888,"Germany","#000000","#DD0000"
"727",1982-11-12,1.324654,"Germany","#000000","#DD0000"
"728",1982-11-15,1.323734,"Germany","#000000","#DD0000"
"729",1982-11-16,1.31627,"Germany","#000000","#DD0000"
"730",1982-11-17,1.309675,"Germany","#000000","#DD0000"
"731",1982-11-18,1.312487,"Germany","#000000","#DD0000"
"732",1982-11-19,1.302874,"Germany","#000000","#DD0000"
"733",1982-11-22,1.296892,"Germany","#000000","#DD0000"
"734",1982-11-23,1.30584,"Germany","#000000","#DD0000"
"735",1982-11-24,1.295614,"Germany","#000000","#DD0000"
"736",1982-11-25,1.287433,"Germany","#000000","#DD0000"
"737",1982-11-26,1.292801,"Germany","#000000","#DD0000"
"738",1982-11-29,1.273116,"Germany","#000000","#DD0000"
"739",1982-11-30,1.269793,"Germany","#000000","#DD0000"
"740",1982-12-01,1.256603,"Germany","#000000","#DD0000"
"741",1982-12-02,1.261357,"Germany","#000000","#DD0000"
"742",1982-12-03,1.247654,"Germany","#000000","#DD0000"
"743",1982-12-06,1.237019,"Germany","#000000","#DD0000"
"744",1982-12-07,1.233235,"Germany","#000000","#DD0000"
"745",1982-12-08,1.248473,"Germany","#000000","#DD0000"
"746",1982-12-09,1.251387,"Germany","#000000","#DD0000"
"747",1982-12-10,1.251131,"Germany","#000000","#DD0000"
"748",1982-12-13,1.263249,"Germany","#000000","#DD0000"
"749",1982-12-14,1.249393,"Germany","#000000","#DD0000"
"750",1982-12-15,1.252409,"Germany","#000000","#DD0000"
"751",1982-12-16,1.238093,"Germany","#000000","#DD0000"
"752",1982-12-17,1.232724,"Germany","#000000","#DD0000"
"753",1982-12-20,1.236303,"Germany","#000000","#DD0000"
"754",1982-12-21,1.230168,"Germany","#000000","#DD0000"
"755",1982-12-22,1.228635,"Germany","#000000","#DD0000"
"756",1982-12-23,1.228379,"Germany","#000000","#DD0000"
"757",1982-12-27,1.216874,"Germany","#000000","#DD0000"
"758",1982-12-28,1.209819,"Germany","#000000","#DD0000"
"759",1982-12-29,1.211762,"Germany","#000000","#DD0000"
"760",1982-12-30,1.213039,"Germany","#000000","#DD0000"
"761",1982-12-31,1.215341,"Germany","#000000","#DD0000"
"762",1983-01-03,1.215341,"Germany","#000000","#DD0000"
"763",1983-01-04,1.205626,"Germany","#000000","#DD0000"
"764",1983-01-05,1.199235,"Germany","#000000","#DD0000"
"765",1983-01-06,1.199235,"Germany","#000000","#DD0000"
"766",1983-01-07,1.200002,"Germany","#000000","#DD0000"
"767",1983-01-10,1.192333,"Germany","#000000","#DD0000"
"768",1983-01-11,1.197292,"Germany","#000000","#DD0000"
"769",1983-01-12,1.202967,"Germany","#000000","#DD0000"
"770",1983-01-13,1.197957,"Germany","#000000","#DD0000"
"771",1983-01-14,1.207416,"Germany","#000000","#DD0000"
"772",1983-01-17,1.20624,"Germany","#000000","#DD0000"
"773",1983-01-18,1.221272,"Germany","#000000","#DD0000"
"774",1983-01-19,1.235384,"Germany","#000000","#DD0000"
"775",1983-01-20,1.235486,"Germany","#000000","#DD0000"
"776",1983-01-21,1.241161,"Germany","#000000","#DD0000"
"777",1983-01-24,1.267492,"Germany","#000000","#DD0000"
"778",1983-01-25,1.245507,"Germany","#000000","#DD0000"
"779",1983-01-26,1.230935,"Germany","#000000","#DD0000"
"780",1983-01-27,1.249086,"Germany","#000000","#DD0000"
"781",1983-01-28,1.245762,"Germany","#000000","#DD0000"
"782",1983-01-31,1.251899,"Germany","#000000","#DD0000"
"783",1983-02-01,1.264169,"Germany","#000000","#DD0000"
"784",1983-02-02,1.268004,"Germany","#000000","#DD0000"
"785",1983-02-03,1.262788,"Germany","#000000","#DD0000"
"786",1983-02-04,1.268004,"Germany","#000000","#DD0000"
"787",1983-02-07,1.263914,"Germany","#000000","#DD0000"
"788",1983-02-08,1.244484,"Germany","#000000","#DD0000"
"789",1983-02-09,1.241161,"Germany","#000000","#DD0000"
"790",1983-02-10,1.232724,"Germany","#000000","#DD0000"
"791",1983-02-11,1.229657,"Germany","#000000","#DD0000"
"792",1983-02-14,1.238195,"Germany","#000000","#DD0000"
"793",1983-02-15,1.22618,"Germany","#000000","#DD0000"
"794",1983-02-16,1.232827,"Germany","#000000","#DD0000"
"795",1983-02-17,1.221732,"Germany","#000000","#DD0000"
"796",1983-02-18,1.229401,"Germany","#000000","#DD0000"
"797",1983-02-21,1.223419,"Germany","#000000","#DD0000"
"798",1983-02-22,1.223521,"Germany","#000000","#DD0000"
"799",1983-02-23,1.245251,"Germany","#000000","#DD0000"
"800",1983-02-24,1.235792,"Germany","#000000","#DD0000"
"801",1983-02-25,1.235026,"Germany","#000000","#DD0000"
"802",1983-02-28,1.238348,"Germany","#000000","#DD0000"
"803",1983-03-01,1.245252,"Germany","#000000","#DD0000"
"804",1983-03-02,1.241161,"Germany","#000000","#DD0000"
"805",1983-03-03,1.239628,"Germany","#000000","#DD0000"
"806",1983-03-04,1.233235,"Germany","#000000","#DD0000"
