"","freq","s_adj","p_adj","indic","geo","date","values","full_name","color","color2"
"1278","M","NSA","NAP","MF-LTGBY-RT","IT",2009-06-01,0.0461,"Italy","#009246",""
"1279","M","NSA","NAP","MF-LTGBY-RT","IT",2009-07-01,0.0437,"Italy","#009246",""
"1280","M","NSA","NAP","MF-LTGBY-RT","IT",2009-08-01,0.0412,"Italy","#009246",""
"1281","M","NSA","NAP","MF-LTGBY-RT","IT",2009-09-01,0.0409,"Italy","#009246",""
"1282","M","NSA","NAP","MF-LTGBY-RT","IT",2009-10-01,0.041,"Italy","#009246",""
"1283","M","NSA","NAP","MF-LTGBY-RT","IT",2009-11-01,0.0406,"Italy","#009246",""
"1284","M","NSA","NAP","MF-LTGBY-RT","IT",2009-12-01,0.0401,"Italy","#009246",""
"1285","M","NSA","NAP","MF-LTGBY-RT","IT",2010-01-01,0.0408,"Italy","#009246",""
"1286","M","NSA","NAP","MF-LTGBY-RT","IT",2010-02-01,0.0405,"Italy","#009246",""
"1287","M","NSA","NAP","MF-LTGBY-RT","IT",2010-03-01,0.0395,"Italy","#009246",""
"1288","M","NSA","NAP","MF-LTGBY-RT","IT",2010-04-01,0.04,"Italy","#009246",""
"1289","M","NSA","NAP","MF-LTGBY-RT","IT",2010-05-01,0.0399,"Italy","#009246",""
"1290","M","NSA","NAP","MF-LTGBY-RT","IT",2010-06-01,0.041,"Italy","#009246",""
"1291","M","NSA","NAP","MF-LTGBY-RT","IT",2010-07-01,0.0403,"Italy","#009246",""
"1292","M","NSA","NAP","MF-LTGBY-RT","IT",2010-08-01,0.038,"Italy","#009246",""
"1293","M","NSA","NAP","MF-LTGBY-RT","IT",2010-09-01,0.0386,"Italy","#009246",""
"1294","M","NSA","NAP","MF-LTGBY-RT","IT",2010-10-01,0.038,"Italy","#009246",""
"1295","M","NSA","NAP","MF-LTGBY-RT","IT",2010-11-01,0.0418,"Italy","#009246",""
"1296","M","NSA","NAP","MF-LTGBY-RT","IT",2010-12-01,0.046,"Italy","#009246",""
"1297","M","NSA","NAP","MF-LTGBY-RT","IT",2011-01-01,0.0473,"Italy","#009246",""
"1298","M","NSA","NAP","MF-LTGBY-RT","IT",2011-02-01,0.0474,"Italy","#009246",""
"1299","M","NSA","NAP","MF-LTGBY-RT","IT",2011-03-01,0.0488,"Italy","#009246",""
"1300","M","NSA","NAP","MF-LTGBY-RT","IT",2011-04-01,0.0484,"Italy","#009246",""
"1301","M","NSA","NAP","MF-LTGBY-RT","IT",2011-05-01,0.0476,"Italy","#009246",""
"1302","M","NSA","NAP","MF-LTGBY-RT","IT",2011-06-01,0.0482,"Italy","#009246",""
"1303","M","NSA","NAP","MF-LTGBY-RT","IT",2011-07-01,0.0546,"Italy","#009246",""
"1304","M","NSA","NAP","MF-LTGBY-RT","IT",2011-08-01,0.0527,"Italy","#009246",""
"1305","M","NSA","NAP","MF-LTGBY-RT","IT",2011-09-01,0.0575,"Italy","#009246",""
"1306","M","NSA","NAP","MF-LTGBY-RT","IT",2011-10-01,0.0597,"Italy","#009246",""
"1307","M","NSA","NAP","MF-LTGBY-RT","IT",2011-11-01,0.0706,"Italy","#009246",""
"1308","M","NSA","NAP","MF-LTGBY-RT","IT",2011-12-01,0.0681,"Italy","#009246",""
"1309","M","NSA","NAP","MF-LTGBY-RT","IT",2012-01-01,0.0654,"Italy","#009246",""
"1310","M","NSA","NAP","MF-LTGBY-RT","IT",2012-02-01,0.0555,"Italy","#009246",""
"1311","M","NSA","NAP","MF-LTGBY-RT","IT",2012-03-01,0.0505,"Italy","#009246",""
"1312","M","NSA","NAP","MF-LTGBY-RT","IT",2012-04-01,0.0568,"Italy","#009246",""
"1313","M","NSA","NAP","MF-LTGBY-RT","IT",2012-05-01,0.0578,"Italy","#009246",""
"1314","M","NSA","NAP","MF-LTGBY-RT","IT",2012-06-01,0.059,"Italy","#009246",""
"1315","M","NSA","NAP","MF-LTGBY-RT","IT",2012-07-01,0.06,"Italy","#009246",""
"1316","M","NSA","NAP","MF-LTGBY-RT","IT",2012-08-01,0.0582,"Italy","#009246",""
"1317","M","NSA","NAP","MF-LTGBY-RT","IT",2012-09-01,0.0525,"Italy","#009246",""
"1318","M","NSA","NAP","MF-LTGBY-RT","IT",2012-10-01,0.0495,"Italy","#009246",""
"1319","M","NSA","NAP","MF-LTGBY-RT","IT",2012-11-01,0.0485,"Italy","#009246",""
"1320","M","NSA","NAP","MF-LTGBY-RT","IT",2012-12-01,0.0454,"Italy","#009246",""
"1321","M","NSA","NAP","MF-LTGBY-RT","IT",2013-01-01,0.0421,"Italy","#009246",""
"1322","M","NSA","NAP","MF-LTGBY-RT","IT",2013-02-01,0.0449,"Italy","#009246",""
"1323","M","NSA","NAP","MF-LTGBY-RT","IT",2013-03-01,0.0464,"Italy","#009246",""
"1324","M","NSA","NAP","MF-LTGBY-RT","IT",2013-04-01,0.0428,"Italy","#009246",""
"1325","M","NSA","NAP","MF-LTGBY-RT","IT",2013-05-01,0.0396,"Italy","#009246",""
"1326","M","NSA","NAP","MF-LTGBY-RT","IT",2013-06-01,0.0438,"Italy","#009246",""
"1327","M","NSA","NAP","MF-LTGBY-RT","IT",2013-07-01,0.0442,"Italy","#009246",""
"1328","M","NSA","NAP","MF-LTGBY-RT","IT",2013-08-01,0.0442,"Italy","#009246",""
"1329","M","NSA","NAP","MF-LTGBY-RT","IT",2013-09-01,0.0454,"Italy","#009246",""
"1330","M","NSA","NAP","MF-LTGBY-RT","IT",2013-10-01,0.0425,"Italy","#009246",""
"1331","M","NSA","NAP","MF-LTGBY-RT","IT",2013-11-01,0.041,"Italy","#009246",""
"1332","M","NSA","NAP","MF-LTGBY-RT","IT",2013-12-01,0.0411,"Italy","#009246",""
"1333","M","NSA","NAP","MF-LTGBY-RT","IT",2014-01-01,0.0387,"Italy","#009246",""
"1334","M","NSA","NAP","MF-LTGBY-RT","IT",2014-02-01,0.0365,"Italy","#009246",""
"1335","M","NSA","NAP","MF-LTGBY-RT","IT",2014-03-01,0.034,"Italy","#009246",""
"1336","M","NSA","NAP","MF-LTGBY-RT","IT",2014-04-01,0.0323,"Italy","#009246",""
"1337","M","NSA","NAP","MF-LTGBY-RT","IT",2014-05-01,0.0312,"Italy","#009246",""
"1338","M","NSA","NAP","MF-LTGBY-RT","IT",2014-06-01,0.0292,"Italy","#009246",""
"1339","M","NSA","NAP","MF-LTGBY-RT","IT",2014-07-01,0.0279,"Italy","#009246",""
"1340","M","NSA","NAP","MF-LTGBY-RT","IT",2014-08-01,0.0263,"Italy","#009246",""
"1341","M","NSA","NAP","MF-LTGBY-RT","IT",2014-09-01,0.024,"Italy","#009246",""
"1342","M","NSA","NAP","MF-LTGBY-RT","IT",2014-10-01,0.0242,"Italy","#009246",""
"1343","M","NSA","NAP","MF-LTGBY-RT","IT",2014-11-01,0.0229,"Italy","#009246",""
"1344","M","NSA","NAP","MF-LTGBY-RT","IT",2014-12-01,0.0199,"Italy","#009246",""
"1345","M","NSA","NAP","MF-LTGBY-RT","IT",2015-01-01,0.017,"Italy","#009246",""
"1346","M","NSA","NAP","MF-LTGBY-RT","IT",2015-02-01,0.0156,"Italy","#009246",""
"1347","M","NSA","NAP","MF-LTGBY-RT","IT",2015-03-01,0.0129,"Italy","#009246",""
"1348","M","NSA","NAP","MF-LTGBY-RT","IT",2015-04-01,0.0136,"Italy","#009246",""
"1349","M","NSA","NAP","MF-LTGBY-RT","IT",2015-05-01,0.0181,"Italy","#009246",""
"1350","M","NSA","NAP","MF-LTGBY-RT","IT",2015-06-01,0.022,"Italy","#009246",""
"1351","M","NSA","NAP","MF-LTGBY-RT","IT",2015-07-01,0.0204,"Italy","#009246",""
"1352","M","NSA","NAP","MF-LTGBY-RT","IT",2015-08-01,0.0184,"Italy","#009246",""
"1353","M","NSA","NAP","MF-LTGBY-RT","IT",2015-09-01,0.0192,"Italy","#009246",""
"1354","M","NSA","NAP","MF-LTGBY-RT","IT",2015-10-01,0.017,"Italy","#009246",""
"1355","M","NSA","NAP","MF-LTGBY-RT","IT",2015-11-01,0.0157,"Italy","#009246",""
"1356","M","NSA","NAP","MF-LTGBY-RT","IT",2015-12-01,0.0158,"Italy","#009246",""
"1357","M","NSA","NAP","MF-LTGBY-RT","IT",2016-01-01,0.0153,"Italy","#009246",""
"1358","M","NSA","NAP","MF-LTGBY-RT","IT",2016-02-01,0.0156,"Italy","#009246",""
"1359","M","NSA","NAP","MF-LTGBY-RT","IT",2016-03-01,0.0138,"Italy","#009246",""
"1360","M","NSA","NAP","MF-LTGBY-RT","IT",2016-04-01,0.0144,"Italy","#009246",""
"1361","M","NSA","NAP","MF-LTGBY-RT","IT",2016-05-01,0.0153,"Italy","#009246",""
"1362","M","NSA","NAP","MF-LTGBY-RT","IT",2016-06-01,0.0145,"Italy","#009246",""
"1363","M","NSA","NAP","MF-LTGBY-RT","IT",2016-07-01,0.0123,"Italy","#009246",""
"1364","M","NSA","NAP","MF-LTGBY-RT","IT",2016-08-01,0.0118,"Italy","#009246",""
"1365","M","NSA","NAP","MF-LTGBY-RT","IT",2016-09-01,0.0127,"Italy","#009246",""
"1366","M","NSA","NAP","MF-LTGBY-RT","IT",2016-10-01,0.0145,"Italy","#009246",""
"1367","M","NSA","NAP","MF-LTGBY-RT","IT",2016-11-01,0.0194,"Italy","#009246",""
"1368","M","NSA","NAP","MF-LTGBY-RT","IT",2016-12-01,0.0189,"Italy","#009246",""
"1369","M","NSA","NAP","MF-LTGBY-RT","IT",2017-01-01,0.0199,"Italy","#009246",""
"1370","M","NSA","NAP","MF-LTGBY-RT","IT",2017-02-01,0.0235,"Italy","#009246",""
"1371","M","NSA","NAP","MF-LTGBY-RT","IT",2017-03-01,0.024,"Italy","#009246",""
"1372","M","NSA","NAP","MF-LTGBY-RT","IT",2017-04-01,0.0226,"Italy","#009246",""
"1373","M","NSA","NAP","MF-LTGBY-RT","IT",2017-05-01,0.0219,"Italy","#009246",""
"1374","M","NSA","NAP","MF-LTGBY-RT","IT",2017-06-01,0.0205,"Italy","#009246",""
"1375","M","NSA","NAP","MF-LTGBY-RT","IT",2017-07-01,0.0223,"Italy","#009246",""
"1376","M","NSA","NAP","MF-LTGBY-RT","IT",2017-08-01,0.0211,"Italy","#009246",""
"1377","M","NSA","NAP","MF-LTGBY-RT","IT",2017-09-01,0.0211,"Italy","#009246",""
"1378","M","NSA","NAP","MF-LTGBY-RT","IT",2017-10-01,0.0207,"Italy","#009246",""
"1379","M","NSA","NAP","MF-LTGBY-RT","IT",2017-11-01,0.0179,"Italy","#009246",""
"1380","M","NSA","NAP","MF-LTGBY-RT","IT",2017-12-01,0.018,"Italy","#009246",""
"1381","M","NSA","NAP","MF-LTGBY-RT","IT",2018-01-01,0.0198,"Italy","#009246",""
"1382","M","NSA","NAP","MF-LTGBY-RT","IT",2018-02-01,0.0208,"Italy","#009246",""
"1383","M","NSA","NAP","MF-LTGBY-RT","IT",2018-03-01,0.0197,"Italy","#009246",""
"1384","M","NSA","NAP","MF-LTGBY-RT","IT",2018-04-01,0.0177,"Italy","#009246",""
"1385","M","NSA","NAP","MF-LTGBY-RT","IT",2018-05-01,0.0218,"Italy","#009246",""
"1386","M","NSA","NAP","MF-LTGBY-RT","IT",2018-06-01,0.0274,"Italy","#009246",""
"1387","M","NSA","NAP","MF-LTGBY-RT","IT",2018-07-01,0.0264,"Italy","#009246",""
"1388","M","NSA","NAP","MF-LTGBY-RT","IT",2018-08-01,0.0316,"Italy","#009246",""
"1389","M","NSA","NAP","MF-LTGBY-RT","IT",2018-09-01,0.0296,"Italy","#009246",""
"1390","M","NSA","NAP","MF-LTGBY-RT","IT",2018-10-01,0.0347,"Italy","#009246",""
"1391","M","NSA","NAP","MF-LTGBY-RT","IT",2018-11-01,0.0339,"Italy","#009246",""
"1392","M","NSA","NAP","MF-LTGBY-RT","IT",2018-12-01,0.0298,"Italy","#009246",""
"1393","M","NSA","NAP","MF-LTGBY-RT","IT",2019-01-01,0.0277,"Italy","#009246",""
"1394","M","NSA","NAP","MF-LTGBY-RT","IT",2019-02-01,0.0281,"Italy","#009246",""
"1395","M","NSA","NAP","MF-LTGBY-RT","IT",2019-03-01,0.0269,"Italy","#009246",""
"1396","M","NSA","NAP","MF-LTGBY-RT","IT",2019-04-01,0.0262,"Italy","#009246",""
"1397","M","NSA","NAP","MF-LTGBY-RT","IT",2019-05-01,0.0264,"Italy","#009246",""
"1398","M","NSA","NAP","MF-LTGBY-RT","IT",2019-06-01,0.0228,"Italy","#009246",""
"1399","M","NSA","NAP","MF-LTGBY-RT","IT",2019-07-01,0.0165,"Italy","#009246",""
"1400","M","NSA","NAP","MF-LTGBY-RT","IT",2019-08-01,0.014,"Italy","#009246",""
"1401","M","NSA","NAP","MF-LTGBY-RT","IT",2019-09-01,0.009,"Italy","#009246",""
"1402","M","NSA","NAP","MF-LTGBY-RT","IT",2019-10-01,0.01,"Italy","#009246",""
"1403","M","NSA","NAP","MF-LTGBY-RT","IT",2019-11-01,0.0127,"Italy","#009246",""
"1404","M","NSA","NAP","MF-LTGBY-RT","IT",2019-12-01,0.0137,"Italy","#009246",""
"1405","M","NSA","NAP","MF-LTGBY-RT","IT",2020-01-01,0.0128,"Italy","#009246",""
"1406","M","NSA","NAP","MF-LTGBY-RT","IT",2020-02-01,0.0096,"Italy","#009246",""
"1407","M","NSA","NAP","MF-LTGBY-RT","IT",2020-03-01,0.0155,"Italy","#009246",""
"1408","M","NSA","NAP","MF-LTGBY-RT","IT",2020-04-01,0.018,"Italy","#009246",""
"1409","M","NSA","NAP","MF-LTGBY-RT","IT",2020-05-01,0.0176,"Italy","#009246",""
"1410","M","NSA","NAP","MF-LTGBY-RT","IT",2020-06-01,0.0146,"Italy","#009246",""
"1411","M","NSA","NAP","MF-LTGBY-RT","IT",2020-07-01,0.012,"Italy","#009246",""
"1412","M","NSA","NAP","MF-LTGBY-RT","IT",2020-08-01,0.0103,"Italy","#009246",""
"1413","M","NSA","NAP","MF-LTGBY-RT","IT",2020-09-01,0.0098,"Italy","#009246",""
"1414","M","NSA","NAP","MF-LTGBY-RT","IT",2020-10-01,0.0077,"Italy","#009246",""
"1415","M","NSA","NAP","MF-LTGBY-RT","IT",2020-11-01,0.0066,"Italy","#009246",""
"1416","M","NSA","NAP","MF-LTGBY-RT","IT",2020-12-01,0.0058,"Italy","#009246",""
"1417","M","NSA","NAP","MF-LTGBY-RT","IT",2021-01-01,0.0062,"Italy","#009246",""
"1418","M","NSA","NAP","MF-LTGBY-RT","IT",2021-02-01,0.0059,"Italy","#009246",""
"1419","M","NSA","NAP","MF-LTGBY-RT","IT",2021-03-01,0.007,"Italy","#009246",""
"1420","M","NSA","NAP","MF-LTGBY-RT","IT",2021-04-01,0.008,"Italy","#009246",""
"1421","M","NSA","NAP","MF-LTGBY-RT","IT",2021-05-01,0.0098,"Italy","#009246",""
"1422","M","NSA","NAP","MF-LTGBY-RT","IT",2021-06-01,0.0088,"Italy","#009246",""
"1423","M","NSA","NAP","MF-LTGBY-RT","IT",2021-07-01,0.0075,"Italy","#009246",""
"1424","M","NSA","NAP","MF-LTGBY-RT","IT",2021-08-01,0.0063,"Italy","#009246",""
"1425","M","NSA","NAP","MF-LTGBY-RT","IT",2021-09-01,0.0078,"Italy","#009246",""
"1426","M","NSA","NAP","MF-LTGBY-RT","IT",2021-10-01,0.0096,"Italy","#009246",""
"1427","M","NSA","NAP","MF-LTGBY-RT","IT",2021-11-01,0.0101,"Italy","#009246",""
"1428","M","NSA","NAP","MF-LTGBY-RT","IT",2021-12-01,0.0105,"Italy","#009246",""
"1429","M","NSA","NAP","MF-LTGBY-RT","IT",2022-01-01,0.0135,"Italy","#009246",""
"1430","M","NSA","NAP","MF-LTGBY-RT","IT",2022-02-01,0.0179,"Italy","#009246",""
"1431","M","NSA","NAP","MF-LTGBY-RT","IT",2022-03-01,0.0185,"Italy","#009246",""
"1432","M","NSA","NAP","MF-LTGBY-RT","IT",2022-04-01,0.0244,"Italy","#009246",""
"1433","M","NSA","NAP","MF-LTGBY-RT","IT",2022-05-01,0.0299,"Italy","#009246",""
"1434","M","NSA","NAP","MF-LTGBY-RT","IT",2022-06-01,0.0364,"Italy","#009246",""
"1435","M","NSA","NAP","MF-LTGBY-RT","IT",2022-07-01,0.0336,"Italy","#009246",""
"1436","M","NSA","NAP","MF-LTGBY-RT","IT",2022-08-01,0.033,"Italy","#009246",""
"1437","M","NSA","NAP","MF-LTGBY-RT","IT",2022-09-01,0.0414,"Italy","#009246",""
"1438","M","NSA","NAP","MF-LTGBY-RT","IT",2022-10-01,0.0453,"Italy","#009246",""
"1439","M","NSA","NAP","MF-LTGBY-RT","IT",2022-11-01,0.0424,"Italy","#009246",""
"1440","M","NSA","NAP","MF-LTGBY-RT","IT",2022-12-01,0.0426,"Italy","#009246",""
"1441","M","NSA","NAP","MF-LTGBY-RT","IT",2023-01-01,0.0424,"Italy","#009246",""
"1442","M","NSA","NAP","MF-LTGBY-RT","IT",2023-02-01,0.0427,"Italy","#009246",""
"1443","M","NSA","NAP","MF-LTGBY-RT","IT",2023-03-01,0.0424,"Italy","#009246",""
"1444","M","NSA","NAP","MF-LTGBY-RT","IT",2023-04-01,0.0423,"Italy","#009246",""
"1445","M","NSA","NAP","MF-LTGBY-RT","IT",2023-05-01,0.0431,"Italy","#009246",""
"1446","M","NSA","NAP","MF-LTGBY-RT","IT",2023-06-01,0.0407,"Italy","#009246",""
"1447","M","NSA","NAP","MF-LTGBY-RT","IT",2023-07-01,0.0416,"Italy","#009246",""
"1448","M","NSA","NAP","MF-LTGBY-RT","IT",2023-08-01,0.0422,"Italy","#009246",""
"1449","M","NSA","NAP","MF-LTGBY-RT","IT",2023-09-01,0.0451,"Italy","#009246",""
"1450","M","NSA","NAP","MF-LTGBY-RT","IT",2023-10-01,0.0489,"Italy","#009246",""
"1451","M","NSA","NAP","MF-LTGBY-RT","IT",2023-11-01,0.0443,"Italy","#009246",""
"1452","M","NSA","NAP","MF-LTGBY-RT","IT",2023-12-01,0.0382,"Italy","#009246",""
"1453","M","NSA","NAP","MF-LTGBY-RT","IT",2024-01-01,0.0381,"Italy","#009246",""
"1454","M","NSA","NAP","MF-LTGBY-RT","IT",2024-02-01,0.0387,"Italy","#009246",""
"1455","M","NSA","NAP","MF-LTGBY-RT","IT",2024-03-01,0.037,"Italy","#009246",""
"1456","M","NSA","NAP","MF-LTGBY-RT","IT",2024-04-01,0.0386,"Italy","#009246",""
"1457","M","NSA","NAP","MF-LTGBY-RT","IT",2024-05-01,0.0384,"Italy","#009246",""
"1458","M","NSA","NAP","MF-LTGBY-RT","IT",2024-06-01,0.0394,"Italy","#009246",""
"1459","M","NSA","NAP","MF-LTGBY-RT","IT",2024-07-01,0.0383,"Italy","#009246",""
"1460","M","NSA","NAP","MF-LTGBY-RT","IT",2024-08-01,0.0368,"Italy","#009246",""
"1461","M","NSA","NAP","MF-LTGBY-RT","IT",2024-09-01,0.0357,"Italy","#009246",""
"1462","M","NSA","NAP","MF-LTGBY-RT","IT",2024-10-01,0.035,"Italy","#009246",""
"1463","M","NSA","NAP","MF-LTGBY-RT","IT",2024-11-01,0.0357,"Italy","#009246",""
"1464","M","NSA","NAP","MF-LTGBY-RT","IT",2024-12-01,0.0332,"Italy","#009246",""
"1465","M","NSA","NAP","MF-LTGBY-RT","IT",2025-01-01,0.0368,"Italy","#009246",""
"1466","M","NSA","NAP","MF-LTGBY-RT","IT",2025-02-01,0.0358,"Italy","#009246",""
"1467","M","NSA","NAP","MF-LTGBY-RT","IT",2025-03-01,0.0389,"Italy","#009246",""
"1468","M","NSA","NAP","MF-LTGBY-RT","IT",2025-04-01,0.0371,"Italy","#009246",""
"1469","M","NSA","NAP","MF-LTGBY-RT","IT",2025-05-01,0.0363,"Italy","#009246",""
"1470","M","NSA","NAP","MF-LTGBY-RT","IT",2025-06-01,0.035,"Italy","#009246",""
"1471","M","NSA","NAP","MF-LTGBY-RT","IT",2025-07-01,0.0354,"Italy","#009246",""
"1472","M","NSA","NAP","MF-LTGBY-RT","IT",2025-08-01,0.0354,"Italy","#009246",""
